"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"7379","noroBE",9,3,"naive",357,7.71795214908609,23.4057226449636,4,10,1,19,8,2.5523863380589,3.1232159603441
"7380","noroBE",9,4,"naive",357,8.13122391614949,25.5440356875664,4,11,1,20,5,2.42011848912638,2.97115679218771
"7381","noroBE",10,1,"naive",357,13.4188335491608,60.8415683560998,8,18,2,32,6,3.00971477161157,2.76588870175518
"7382","noroBE",10,2,"naive",357,16.1770067372944,85.098296595488,9,21,3,38,5,3.51579403267193,3.1576983156519
"7383","noroBE",10,3,"naive",357,16.5760002152212,88.9389982051724,10,22,3,39,9,3.10371259540172,3.1232159603441
"7384","noroBE",10,4,"naive",357,17.4635922561486,97.7836902296345,10,23,3,41,10,3.13008659341112,2.97115679218771
"7385","noroBE",11,1,"naive",357,10.6370564282929,40.4359397821623,6,14,2,26,10,2.7447374658176,2.76588870175518
"7386","noroBE",11,2,"naive",357,12.8234494358295,56.1313161255847,7,17,2,31,14,3.04574207678157,3.1576983156519
"7387","noroBE",11,3,"naive",357,13.1397299920849,58.610252622579,8,17,2,31,10,2.83783131067058,3.1232159603441
"7388","noroBE",11,4,"naive",357,13.8433207021165,64.3138226718394,8,18,2,33,15,3.10563532540108,2.97115679218771
"7389","noroBE",12,1,"naive",357,7.3967603816839,21.8059701491024,4,10,1,19,10,2.87008915690533,2.76588870175518
"7390","noroBE",12,2,"naive",357,8.91712696862062,29.8585873683791,5,12,1,22,17,3.94360885528115,3.1576983156519
"7391","noroBE",12,3,"naive",357,9.13706107386659,31.1242708305658,5,12,1,23,8,2.5730905595414,3.1232159603441
"7392","noroBE",12,4,"naive",357,9.62632160604159,34.031264613888,5,13,1,24,12,2.97045644053444,2.97115679218771
"7393","noroBE",1,1,"naive",358,8.51883980334007,27.6123950835216,5,11,1,21,11,2.91746054759695,3.15616243338028
"7394","noroBE",1,2,"naive",358,8.73054048118555,28.7848706543642,5,12,1,22,10,2.76504451545287,3.12160145395352
"7395","noroBE",1,3,"naive",358,9.19732046171469,31.4533934945567,5,12,1,23,13,3.15487904788201,2.96895201798382
"7396","noroBE",1,4,"naive",358,10.5578552845275,39.8855083309541,6,14,2,26,15,3.29531708520146,3.39014172781285
"7397","noroBE",2,1,"naive",358,6.0656501488599,15.7457673494496,3,8,0,16,4,2.17070920712227,3.15616243338028
"7398","noroBE",2,2,"naive",358,6.21638690148479,16.3836011058079,3,8,0,16,1,2.82522046875037,3.12160145395352
"7399","noroBE",2,3,"naive",358,6.54874719041419,17.8322086632188,3,9,1,17,6,2.32454670990472,2.96895201798382
"7400","noroBE",2,4,"naive",358,7.51748570892562,22.3861214628082,4,10,1,19,6,2.37374355167467,3.39014172781285
"7401","noroBE",3,1,"naive",358,9.22398828632823,31.6093123370299,5,12,1,23,12,3.0017386703113,3.15616243338028
"7402","noroBE",3,2,"naive",358,9.45321252551263,32.9649510654971,5,13,1,23,18,4.00339437602123,3.12160145395352
"7403","noroBE",3,3,"naive",358,9.95863030212173,36.0516967648866,6,13,1,24,20,4.25973960549281,2.96895201798382
"7404","noroBE",3,4,"naive",358,11.4317836373737,45.8155852634774,6,15,2,28,21,4.083258672166,3.39014172781285
"7405","noroBE",4,1,"naive",358,7.73751018627831,23.489244127332,4,10,1,19,15,3.84580858502372,3.15616243338028
"7406","noroBE",4,2,"naive",358,7.92979413445505,24.474144760545,4,11,1,20,17,4.25765818907281,3.12160145395352
"7407","noroBE",4,3,"naive",358,8.35376206171657,26.7144987522725,5,11,1,21,10,2.78488430556833,2.96895201798382
"7408","noroBE",4,4,"naive",358,9.58951156438632,33.7841354112267,5,13,1,24,19,4.16511810897978,3.39014172781285
"7409","noroBE",5,1,"naive",358,8.09265883030667,25.3235747694254,4,11,1,20,4,2.47501372155913,3.15616243338028
"7410","noroBE",5,2,"naive",358,8.293768535325,26.3917326053296,5,11,1,21,10,2.78867175989187,3.12160145395352
"7411","noroBE",5,3,"naive",358,8.73719642203774,28.8221160682934,5,12,1,22,7,2.49927264023485,2.96895201798382
